key,id,eco,Name,book,fen6,mainline,slug,eval,checkmate,family,white,draw,black,family name
rn1qkb1r/pp2pppp/2p2n2/3p1b2/2PP1B2/4PN2/PP3PPP/RN1QKB1R b KQkq,24279,D02,London System,book,rn1qkb1r/pp2pppp/2p2n2/3p1b2/2PP1B2/4PN2/PP3PPP/RN1QKB1R b KQkq c3 0 5,1.d4 d5 2.Nf3 Nf6 3.Bf4 c6 4.e3 Bf5 5.c4,London-System-3...c6-4.e3-Bf5-5.c4,0.38,0,1590,56.64,25.22,18.14,#N/A
rn1qkb1r/pp3ppp/2p1pn2/3p1b2/2PP1B2/4PN2/PP3PPP/RN1QKB1R w KQkq,24280,D02,London System,book,rn1qkb1r/pp3ppp/2p1pn2/3p1b2/2PP1B2/4PN2/PP3PPP/RN1QKB1R w KQkq - 0 6,1.d4 d5 2.Nf3 Nf6 3.Bf4 c6 4.e3 Bf5 5.c4 e6,London-System...4.e3-Bf5-5.c4-e6,0.43,0,1590,54.58,26.1,19.32,#N/A
rn1qkb1r/pp3ppp/2p1pn2/3p1b2/2PP1B2/2N1PN2/PP3PPP/R2QKB1R b KQkq,24281,D02,London System,book,rn1qkb1r/pp3ppp/2p1pn2/3p1b2/2PP1B2/2N1PN2/PP3PPP/R2QKB1R b KQkq - 1 6,1.d4 d5 2.Nf3 Nf6 3.Bf4 c6 4.e3 Bf5 5.c4 e6 6.Nc3,London-System...4.e3-Bf5-5.c4-e6-6.Nc3,0.35,0,1590,50.19,27.51,22.3,#N/A
rn1qkb1r/pp2pppp/2p2n2/3p1b2/3P1B2/3BPN2/PPP2PPP/RN1QK2R b KQkq,24282,D02,London System,book,rn1qkb1r/pp2pppp/2p2n2/3p1b2/3P1B2/3BPN2/PPP2PPP/RN1QK2R b KQkq - 2 5,1.d4 d5 2.Nf3 Nf6 3.Bf4 c6 4.e3 Bf5 5.Bd3,London-System-3...c6-4.e3-Bf5-5.Bd3,0.21,0,1590,32.8,42.4,24.8,#N/A
rn1qkb1r/pp2pppp/2p2n2/3p4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq,24283,D02,London System,book,rn1qkb1r/pp2pppp/2p2n2/3p4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq - 1 5,1.d4 d5 2.Nf3 Nf6 3.Bf4 c6 4.e3 Bg4,London-System-3...c6-4.e3-Bg4,0.44,0,1590,34.58,40.21,25.2,#N/A
rn1qkb1r/pp2pppp/2p2n2/3p4/3P1Bb1/4PN2/PPPN1PPP/R2QKB1R b KQkq,24284,D02,London System,book,rn1qkb1r/pp2pppp/2p2n2/3p4/3P1Bb1/4PN2/PPPN1PPP/R2QKB1R b KQkq - 2 5,1.d4 d5 2.Nf3 Nf6 3.Bf4 c6 4.e3 Bg4 5.Nbd2,London-System-3...c6-4.e3-Bg4-5.Nbd2,0.4,0,1590,31.25,41.88,26.88,#N/A
rnb1kb1r/pp2pppp/1qp2n2/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq,24285,D02,London System,book,rnb1kb1r/pp2pppp/1qp2n2/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 1 5,1.d4 d5 2.Nf3 Nf6 3.Bf4 c6 4.e3 Qb6,London-System-3...c6-4.e3-Qb6,0.47,0,1590,36.99,30.14,32.88,#N/A
rnb1kb1r/pp2pppp/1qp2n2/3p4/3P1B2/4PN2/PPP2PPP/RNQ1KB1R b KQkq,24286,D02,London System,book,rnb1kb1r/pp2pppp/1qp2n2/3p4/3P1B2/4PN2/PPP2PPP/RNQ1KB1R b KQkq - 2 5,1.d4 d5 2.Nf3 Nf6 3.Bf4 c6 4.e3 Qb6 5.Qc1,London-System-3...c6-4.e3-Qb6-5.Qc1,0.5,0,1590,36.09,31.74,32.17,#N/A
rn2kb1r/pp2pppp/1qp2n2/3p1b2/3P1B2/4PN2/PPP2PPP/RNQ1KB1R w KQkq,24287,D02,London System,book,rn2kb1r/pp2pppp/1qp2n2/3p1b2/3P1B2/4PN2/PPP2PPP/RNQ1KB1R w KQkq - 3 6,1.d4 d5 2.Nf3 Nf6 3.Bf4 c6 4.e3 Qb6 5.Qc1 Bf5,London-System...4.e3-Qb6-5.Qc1-Bf5,0.41,0,1590,35.93,31.6,32.47,#N/A
rn1qkb1r/ppp1pppp/5n2/3p1b2/3P1B2/5N2/PPP1PPPP/RN1QKB1R w KQkq,24288,D02,London System,book,rn1qkb1r/ppp1pppp/5n2/3p1b2/3P1B2/5N2/PPP1PPPP/RN1QKB1R w KQkq - 4 4,1.d4 d5 2.Nf3 Nf6 3.Bf4 Bf5,London-System-3...Bf5,0.28,0,1590,38.31,38.31,23.39,#N/A
rn1qkb1r/ppp1pppp/5n2/3p1b2/2PP1B2/5N2/PP2PPPP/RN1QKB1R b KQkq,24289,D02,London System,book,rn1qkb1r/ppp1pppp/5n2/3p1b2/2PP1B2/5N2/PP2PPPP/RN1QKB1R b KQkq c3 0 4,1.d4 d5 2.Nf3 Nf6 3.Bf4 Bf5 4.c4,London-System-3...Bf5-4.c4,0.2,0,1590,53.85,28.21,17.95,#N/A
rn1qkb1r/ppp1pppp/5n2/3p1b2/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq,24290,D02,London System,book,rn1qkb1r/ppp1pppp/5n2/3p1b2/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 4,1.d4 d5 2.Nf3 Nf6 3.Bf4 Bf5 4.e3,London-System-3...Bf5-4.e3,0.17,0,1590,37.16,38.53,24.32,#N/A
rn1qkb1r/ppp2ppp/4pn2/3p1b2/3P1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq,24291,D02,London System,book,rn1qkb1r/ppp2ppp/4pn2/3p1b2/3P1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 0 5,1.d4 d5 2.Nf3 Nf6 3.Bf4 Bf5 4.e3 e6,London-System-3...Bf5-4.e3-e6,0.15,0,1590,36.7,37.4,25.89,#N/A
rn1qkb1r/ppp2ppp/4pn2/3p1b2/3P1B2/4PN2/PPPN1PPP/R2QKB1R b KQkq,24292,D02,London System,book,rn1qkb1r/ppp2ppp/4pn2/3p1b2/3P1B2/4PN2/PPPN1PPP/R2QKB1R b KQkq - 1 5,1.d4 d5 2.Nf3 Nf6 3.Bf4 Bf5 4.e3 e6 5.Nbd2,London-System-3...Bf5-4.e3-e6-5.Nbd2,0.13,0,1590,36.41,30.1,33.5,#N/A
rn1qkb1r/ppp2ppp/4pn2/3p1b2/2PP1B2/4PN2/PP3PPP/RN1QKB1R b KQkq,24293,D02,London System,book,rn1qkb1r/ppp2ppp/4pn2/3p1b2/2PP1B2/4PN2/PP3PPP/RN1QKB1R b KQkq c3 0 5,1.d4 d5 2.Nf3 Nf6 3.Bf4 Bf5 4.e3 e6 5.c4,London-System-3...Bf5-4.e3-e6-5.c4,0.19,0,1590,48.33,24.92,26.75,#N/A
rn1qkb1r/ppp2ppp/4pn2/3p4/2PP1B2/4PN2/PP3PPP/Rb1QKB1R w KQkq,24294,D02,London System,book,rn1qkb1r/ppp2ppp/4pn2/3p4/2PP1B2/4PN2/PP3PPP/Rb1QKB1R w KQkq - 0 6,1.d4 d5 2.Nf3 Nf6 3.Bf4 Bf5 4.e3 e6 5.c4 Bxb1,London-System...4.e3-e6-5.c4-Bxb1,0.36,0,1590,43.12,25,31.88,#N/A
rn1qkb1r/ppp2ppp/4pn2/3p1b2/3P1B2/3BPN2/PPP2PPP/RN1QK2R b KQkq,24295,D02,London System,book,rn1qkb1r/ppp2ppp/4pn2/3p1b2/3P1B2/3BPN2/PPP2PPP/RN1QK2R b KQkq - 1 5,1.d4 d5 2.Nf3 Nf6 3.Bf4 Bf5 4.e3 e6 5.Bd3,London-System-3...Bf5-4.e3-e6-5.Bd3,0.08,0,1590,26.03,50.91,23.06,#N/A
rn1qkb1r/ppp2ppp/4pn2/3p4/3P1B2/3bPN2/PPP2PPP/RN1QK2R w KQkq,24296,D02,London System,book,rn1qkb1r/ppp2ppp/4pn2/3p4/3P1B2/3bPN2/PPP2PPP/RN1QK2R w KQkq - 0 6,1.d4 d5 2.Nf3 Nf6 3.Bf4 Bf5 4.e3 e6 5.Bd3 Bxd3,London-System...4.e3-e6-5.Bd3-Bxd3,0.16,0,1590,18.22,66.36,15.42,#N/A
rn1qkb1r/ppp2ppp/4pn2/3p4/3P1B2/3QPN2/PPP2PPP/RN2K2R b KQkq,24297,D02,London System,book,rn1qkb1r/ppp2ppp/4pn2/3p4/3P1B2/3QPN2/PPP2PPP/RN2K2R b KQkq - 0 6,1.d4 d5 2.Nf3 Nf6 3.Bf4 Bf5 4.e3 e6 5.Bd3 Bxd3 6.Qxd3,London-System...4.e3-e6-5.Bd3-Bxd3-6.Qxd3,0,0,1590,14.86,71.43,13.71,#N/A
rnbqkb1r/pp3ppp/4pn2/2pp4/3P1B2/4PN2/PPPN1PPP/R2QKB1R b KQkq,24303,D02,London System,book,rnbqkb1r/pp3ppp/4pn2/2pp4/3P1B2/4PN2/PPPN1PPP/R2QKB1R b KQkq - 1 5,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 e6 5.Nbd2,London-System-3...c5-4.e3-e6-5.Nbd2,0.09,0,1590,47.76,23.63,28.61,#N/A
r1bqkb1r/pp3ppp/2n1p3/2pp3n/3P1B2/2P1PN2/PP1N1PPP/R2QKB1R w KQkq,24308,D02,London System,book,r1bqkb1r/pp3ppp/2n1p3/2pp3n/3P1B2/2P1PN2/PP1N1PPP/R2QKB1R w KQkq - 1 7,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 Nh5,London-System...5.Nbd2-e6-6.c3-Nh5,0.23,0,1623,34.17,21.67,44.17,Queen's Pawn Opening
r1bqkb1r/pp3ppp/2n1p3/2pp2Bn/3P4/2P1PN2/PP1N1PPP/R2QKB1R b KQkq,24309,D02,London System,book,r1bqkb1r/pp3ppp/2n1p3/2pp2Bn/3P4/2P1PN2/PP1N1PPP/R2QKB1R b KQkq - 2 7,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 Nh5 7.Bg5,London-System...5.Nbd2-e6-6.c3-Nh5-7.Bg5,0.21,0,1623,33.64,24.3,42.06,Queen's Pawn Opening
r1bqk2r/pp3ppp/2nbpn2/2pp4/3P1B2/2P1PN2/PP1N1PPP/R2QKB1R w KQkq,24310,D02,London System,book,r1bqk2r/pp3ppp/2nbpn2/2pp4/3P1B2/2P1PN2/PP1N1PPP/R2QKB1R w KQkq - 1 7,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 Bd6,London-System...5.Nbd2-e6-6.c3-Bd6,0.2,0,1623,42.16,30.14,27.7,Queen's Pawn Opening
r1bqk2r/pp3ppp/2nBpn2/2pp4/3P4/2P1PN2/PP1N1PPP/R2QKB1R b KQkq,24311,D02,London System,book,r1bqk2r/pp3ppp/2nBpn2/2pp4/3P4/2P1PN2/PP1N1PPP/R2QKB1R b KQkq - 0 7,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 Bd6 7.Bxd6,London-System...5.Nbd2-e6-6.c3-Bd6-7.Bxd6,-0.04,0,1623,18.44,41.13,40.43,Queen's Pawn Opening
r1b1k2r/pp3ppp/2nqpn2/2pp4/3P4/2P1PN2/PP1N1PPP/R2QKB1R w KQkq,24312,D02,London System,book,r1b1k2r/pp3ppp/2nqpn2/2pp4/3P4/2P1PN2/PP1N1PPP/R2QKB1R w KQkq - 0 8,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 Bd6 7.Bxd6 Qxd6,London-System...6.c3-Bd6-7.Bxd6-Qxd6,-0.04,0,1623,18.44,40.78,40.78,Queen's Pawn Opening
r1bqk2r/pp2bppp/2n1pn2/2pp4/3P1B2/2PBPN2/PP1N1PPP/R2QK2R b KQkq,24314,D02,London System,book,r1bqk2r/pp2bppp/2n1pn2/2pp4/3P1B2/2PBPN2/PP1N1PPP/R2QK2R b KQkq - 2 7,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 Be7 7.Bd3,London-System...5.Nbd2-e6-6.c3-Be7-7.Bd3,0.11,0,1623,41.6,26.2,32.2,Queen's Pawn Opening
r1bq1rk1/pp2bppp/2n1pn2/2pp4/3P1B2/2PBPN2/PP1N1PPP/R2QK2R w KQ,24315,D02,London System,book,r1bq1rk1/pp2bppp/2n1pn2/2pp4/3P1B2/2PBPN2/PP1N1PPP/R2QK2R w KQ - 3 8,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 Be7 7.Bd3 O-O,London-System...6.c3-Be7-7.Bd3-O-O,0.2,0,1623,47.58,24.54,27.88,Queen's Pawn Opening
r1bq1rk1/pp2bppp/2n1pn2/2ppN3/3P1B2/2PBP3/PP1N1PPP/R2QK2R b KQ,24316,D02,London System,book,r1bq1rk1/pp2bppp/2n1pn2/2ppN3/3P1B2/2PBP3/PP1N1PPP/R2QK2R b KQ - 4 8,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 Be7 7.Bd3 O-O 8.Ne5,London-System...6.c3-Be7-7.Bd3-O-O-8.Ne5,0.25,0,1623,50.79,25.93,23.28,Queen's Pawn Opening
r1bqk2r/pp2bppp/2n1p3/2pp3n/3P1B2/2PBPN2/PP1N1PPP/R2QK2R w KQkq,24317,D02,London System,book,r1bqk2r/pp2bppp/2n1p3/2pp3n/3P1B2/2PBPN2/PP1N1PPP/R2QK2R w KQkq - 3 8,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 Be7 7.Bd3 Nh5,London-System...6.c3-Be7-7.Bd3-Nh5,0.11,0,1623,34.45,25.36,40.19,Queen's Pawn Opening
r1bqk2r/pp2bppp/2n1pn2/2pp4/3P1B2/2P1PN1P/PP1N1PP1/R2QKB1R b KQkq,24318,D02,London System,book,r1bqk2r/pp2bppp/2n1pn2/2pp4/3P1B2/2P1PN1P/PP1N1PP1/R2QKB1R b KQkq - 0 7,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 Be7 7.h3,London-System...5.Nbd2-e6-6.c3-Be7-7.h3,0.24,0,1623,41.82,29.82,28.36,Queen's Pawn Opening
r1bq1rk1/pp2bppp/2n1pn2/2pp4/3P1B2/2P1PN1P/PP1N1PP1/R2QKB1R w KQ,24319,D02,London System,book,r1bq1rk1/pp2bppp/2n1pn2/2pp4/3P1B2/2P1PN1P/PP1N1PP1/R2QKB1R w KQ - 1 8,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 Be7 7.h3 O-O,London-System...6.c3-Be7-7.h3-O-O,0.27,0,1623,42.39,27.72,29.89,Queen's Pawn Opening
r1bq1rk1/pp2bppp/2n1pn2/2pp4/3P1B2/2PBPN1P/PP1N1PP1/R2QK2R b KQ,24320,D02,London System,book,r1bq1rk1/pp2bppp/2n1pn2/2pp4/3P1B2/2PBPN1P/PP1N1PP1/R2QK2R b KQ - 2 8,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 Be7 7.h3 O-O 8.Bd3,London-System...6.c3-Be7-7.h3-O-O-8.Bd3,0.23,0,1623,42.57,26.1,31.33,Queen's Pawn Opening
r1bq1rk1/pp3ppp/2nbpn2/2pp4/3P4/2PBPNB1/PP1N1PPP/R2QK2R b KQ,24325,D02,London System,book,r1bq1rk1/pp3ppp/2nbpn2/2pp4/3P4/2PBPNB1/PP1N1PPP/R2QK2R b KQ - 6 8,1.d4 d5 2.Nf3 c5 3.c3 e6 4.Bf4 Nc6 5.e3 Nf6 6.Bd3 Bd6 7.Bg3 O-O 8.Nbd2,London-System...6.c3-Bd6-7.Bg3-O-O-8.Bd3,0.2,0,1623,42.64,27.26,30.1,Queen's Pawn Opening
rnbqkb1r/ppp1pp1p/5np1/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R w KQkq,24347,D02,London System,book,rnbqkb1r/ppp1pp1p/5np1/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R w KQkq - 0 4,1.d4 d5 2.Nf3 Nf6 3.Bf4 g6,London-System-3...g6,0.27,0,1590,33.9,31.29,34.82,#N/A
rnbqkb1r/ppp1pp1p/5np1/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq,24348,D02,London System,book,rnbqkb1r/ppp1pp1p/5np1/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 4,1.d4 d5 2.Nf3 Nf6 3.Bf4 g6 4.e3,London-System-3...g6-4.e3,0.22,0,1590,35.02,32.79,32.19,#N/A
rnbqk2r/ppp1ppbp/5np1/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq,24349,D02,London System,book,rnbqk2r/ppp1ppbp/5np1/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 1 5,1.d4 d5 2.Nf3 Nf6 3.Bf4 g6 4.e3 Bg7,London-System-3...g6-4.e3-Bg7,0.28,0,1590,36.15,33.1,30.75,#N/A
rnbqk2r/ppp1ppbp/5np1/3p4/3P1B2/4PN1P/PPP2PP1/RN1QKB1R b KQkq,24351,D02,London System,book,rnbqk2r/ppp1ppbp/5np1/3p4/3P1B2/4PN1P/PPP2PP1/RN1QKB1R b KQkq - 0 5,1.d4 d5 2.Nf3 Nf6 3.Bf4 g6 4.e3 Bg7 5.h3,London-System-3...g6-4.e3-Bg7-5.h3,0.2,0,1590,40.13,31.35,28.53,#N/A
rnbq1rk1/ppp1ppbp/5np1/3p4/3P1B2/4PN1P/PPPN1PP1/R2QKB1R b KQ,24353,D02,London System,book,rnbq1rk1/ppp1ppbp/5np1/3p4/3P1B2/4PN1P/PPPN1PP1/R2QKB1R b KQ - 2 6,1.d4 d5 2.Nf3 Nf6 3.Bf4 g6 4.e3 Bg7 5.h3 O-O 6.Nbd2,London-System...4.e3-Bg7-5.h3-O-O-6.Nbd2,0.26,0,1590,41.24,33.51,25.26,#N/A
rnbq1rk1/pp2ppbp/5np1/2pp4/3P1B2/4PN1P/PPPN1PP1/R2QKB1R w KQ,24354,D02,London System,book,rnbq1rk1/pp2ppbp/5np1/2pp4/3P1B2/4PN1P/PPPN1PP1/R2QKB1R w KQ c6 0 7,1.d4 d5 2.Nf3 Nf6 3.Bf4 g6 4.e3 Bg7 5.h3 O-O 6.Nbd2 c5,London-System...5.h3-O-O-6.Nbd2-c5,0.21,0,1590,39.42,33.58,27.01,#N/A
rnbq1rk1/pp2ppbp/5np1/2pp4/3P1B2/2P1PN1P/PP1N1PP1/R2QKB1R b KQ,24355,D02,London System,book,rnbq1rk1/pp2ppbp/5np1/2pp4/3P1B2/2P1PN1P/PP1N1PP1/R2QKB1R b KQ - 0 7,1.d4 d5 2.Nf3 Nf6 3.Bf4 g6 4.e3 Bg7 5.h3 O-O 6.Nbd2 c5 7.c3,London-System...5.h3-O-O-6.Nbd2-c5-7.c3,0.2,0,1590,40.64,30.28,29.08,#N/A
rnbqkb1r/pp2pppp/2p2n2/3p4/3P1B2/2P2N2/PP2PPPP/RN1QKB1R b KQkq,24383,D02,London System,book,rnbqkb1r/pp2pppp/2p2n2/3p4/3P1B2/2P2N2/PP2PPPP/RN1QKB1R b KQkq - 1 4,1.d4 d5 2.Nf3 Nf6 3.c3 c6 4.Bf4,London-System-3...c6-4.c3,0.01,0,1590,24.07,47.95,27.99,#N/A
r1bqk2r/pp3p1p/2nbp1p1/3pN2n/3P4/2P1B3/PP1N1PPP/R2QKB1R w KQkq,26689,D02,London System,book,r1bqk2r/pp3p1p/2nbp1p1/3pN2n/3P4/2P1B3/PP1N1PPP/R2QKB1R w KQkq - 0 10,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 cxd4 7.exd4 Nh5 8.Be3 Bd6 9.Ne5 g6,London-System...8.Be3-Bd6-9.Ne5-g6,0.26,0,1623,37.5,25,37.5,Queen's Pawn Opening
r1bqkb1r/pp3ppp/2n1p3/3p2Bn/3P4/2P2N2/PP1N1PPP/R2QKB1R b KQkq,26690,D02,London System,book,r1bqkb1r/pp3ppp/2n1p3/3p2Bn/3P4/2P2N2/PP1N1PPP/R2QKB1R b KQkq - 2 8,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 cxd4 7.exd4 Nh5 8.Bg5,London-System...6.c3-cxd4-7.exd4-Nh5-8.Bg5,-0.01,0,1623,27.07,20.44,52.49,Queen's Pawn Opening
r1bqkb1r/pp4pp/2n1pp2/3p2Bn/3P4/2P2N2/PP1N1PPP/R2QKB1R w KQkq,26691,D02,London System,book,r1bqkb1r/pp4pp/2n1pp2/3p2Bn/3P4/2P2N2/PP1N1PPP/R2QKB1R w KQkq - 0 9,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 cxd4 7.exd4 Nh5 8.Bg5 f6,London-System...7.exd4-Nh5-8.Bg5-f6,0.14,0,1623,24.85,20.61,54.55,Queen's Pawn Opening
rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/2P2N2/PP2PPPP/RN1QKB1R b KQkq,37616,D02,London System,book,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/2P2N2/PP2PPPP/RN1QKB1R b KQkq - 2 4,1.d4 d5 2.Nf3 c5 3.c3 Nf6 4.Bf4,London-System-3...c5-4.c3,-0.12,0,1590,29.65,27.75,42.54,#N/A
r1bqkb1r/pp3ppp/2n1pn2/2pp4/3P1B2/4PN2/PPPN1PPP/R2QKB1R w KQkq,37885,D02,London System,book,r1bqkb1r/pp3ppp/2n1pn2/2pp4/3P1B2/4PN2/PPPN1PPP/R2QKB1R w KQkq - 0 6,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6,London-System...4.e3-Nc6-5.Nbd2-e6,0.12,0,1623,44.55,24.2,31.25,Queen's Pawn Opening
r1bqkb1r/pp3ppp/2n1pn2/2pp4/3P1B2/2P1PN2/PP1N1PPP/R2QKB1R b KQkq,37886,D02,London System,book,r1bqkb1r/pp3ppp/2n1pn2/2pp4/3P1B2/2P1PN2/PP1N1PPP/R2QKB1R b KQkq - 0 6,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3,London-System...4.e3-Nc6-5.Nbd2-e6-6.c3,0.21,0,1623,41.02,27.36,31.62,Queen's Pawn Opening
r1bqkb1r/pp3ppp/2n1pn2/3p4/3p1B2/2P1PN2/PP1N1PPP/R2QKB1R w KQkq,37887,D02,London System,book,r1bqkb1r/pp3ppp/2n1pn2/3p4/3p1B2/2P1PN2/PP1N1PPP/R2QKB1R w KQkq - 0 7,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 cxd4,London-System...5.Nbd2-e6-6.c3-cxd4,0.37,0,1623,38.95,22.62,38.44,Queen's Pawn Opening
r1bqkb1r/pp3ppp/2n1pn2/3p4/3P1B2/2P2N2/PP1N1PPP/R2QKB1R b KQkq,37888,D02,London System,book,r1bqkb1r/pp3ppp/2n1pn2/3p4/3P1B2/2P2N2/PP1N1PPP/R2QKB1R b KQkq - 0 7,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 cxd4 7.exd4,London-System...5.Nbd2-e6-6.c3-cxd4-7.exd4,0.3,0,1623,40.27,21.64,38.09,Queen's Pawn Opening
r1bqkb1r/pp3ppp/2n1p3/3p3n/3P1B2/2P2N2/PP1N1PPP/R2QKB1R w KQkq,37889,D02,London System,book,r1bqkb1r/pp3ppp/2n1p3/3p3n/3P1B2/2P2N2/PP1N1PPP/R2QKB1R w KQkq - 1 8,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 cxd4 7.exd4 Nh5,London-System...6.c3-cxd4-7.exd4-Nh5,0.33,0,1623,37.03,21.96,41,Queen's Pawn Opening
r1bqkb1r/pp3ppp/2n1p3/3p3n/3P4/2P1BN2/PP1N1PPP/R2QKB1R b KQkq,37890,D02,London System,book,r1bqkb1r/pp3ppp/2n1p3/3p3n/3P4/2P1BN2/PP1N1PPP/R2QKB1R b KQkq - 2 8,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 cxd4 7.exd4 Nh5 8.Be3,London-System...6.c3-cxd4-7.exd4-Nh5-8.Be3,0.18,0,1623,40.39,21.69,37.92,Queen's Pawn Opening
r1bqk2r/pp3ppp/2nbp3/3p3n/3P4/2P1BN2/PP1N1PPP/R2QKB1R w KQkq,37891,D02,London System,book,r1bqk2r/pp3ppp/2nbp3/3p3n/3P4/2P1BN2/PP1N1PPP/R2QKB1R w KQkq - 3 9,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 cxd4 7.exd4 Nh5 8.Be3 Bd6,London-System...7.exd4-Nh5-8.Be3-Bd6,0.33,0,1623,39.82,21.83,38.35,Queen's Pawn Opening
r1bqk2r/pp3ppp/2nbp3/3pN2n/3P4/2P1B3/PP1N1PPP/R2QKB1R b KQkq,37892,D02,London System,book,r1bqk2r/pp3ppp/2nbp3/3pN2n/3P4/2P1B3/PP1N1PPP/R2QKB1R b KQkq - 4 9,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.e3 Nc6 5.Nbd2 e6 6.c3 cxd4 7.exd4 Nh5 8.Be3 Bd6 9.Ne5,London-System...7.exd4-Nh5-8.Be3-Bd6-9.Ne5,0.12,0,1623,37.85,24.86,37.29,Queen's Pawn Opening
r3kb1r/pp3ppp/1qn1pn2/3p1b2/2pP1B2/2P1PN2/PP3PPP/RNQ1KB1R w KQkq,37900,D02,London System,book,r3kb1r/pp3ppp/1qn1pn2/3p1b2/2pP1B2/2P1PN2/PP3PPP/RNQ1KB1R w KQkq - 0 9,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.c3 Nc6 5.e3 Qb6 6.Qb3 c4 7.Qc2 Bf5 8.Qc1 e6,London-System...7.Qc2-Bf5-8.Qc1-e6,-0.15,0,1590,27.4,35.39,37.21,#N/A
r3kb1r/pp3ppp/1qn1pn2/3p1b2/2pP1B2/2P1PN2/PP1N1PPP/R1Q1KB1R b KQkq,37901,D02,London System,book,r3kb1r/pp3ppp/1qn1pn2/3p1b2/2pP1B2/2P1PN2/PP1N1PPP/R1Q1KB1R b KQkq - 1 9,1.d4 d5 2.Nf3 Nf6 3.Bf4 c5 4.c3 Nc6 5.e3 Qb6 6.Qb3 c4 7.Qc2 Bf5 8.Qc1 e6 9.Nbd2,London-System...7.Qc2-Bf5-8.Qc1-e6-9.Nbd2,-0.31,0,1590,28.95,35.34,35.71,#N/A
